CNPJ;Data_da_Consulta;Razão Social;Nome Fantasia;Situação;Risco Calculado;Competência;CNAE Principal (Código);CNAE Principal (Descrição);CNAE Secundário 1 (Código);CNAE Secundário 1 (Descrição);CNAE Secundário 2 (Código);CNAE Secundário 2 (Descrição);CNAE Secundário 3 (Código);CNAE Secundário 3 (Descrição);CNAE Secundário 4 (Código);CNAE Secundário 4 (Descrição);CNAE Secundário 5 (Código);CNAE Secundário 5 (Descrição);CNAE Secundário 6 (Código);CNAE Secundário 6 (Descrição);CNAE Secundário 7 (Código);CNAE Secundário 7 (Descrição);CNAE Secundário 8 (Código);CNAE Secundário 8 (Descrição);CNAE Secundário 9 (Código);CNAE Secundário 9 (Descrição);CNAE Secundário 10 (Código);CNAE Secundário 10 (Descrição);CNAE Secundário 11 (Código);CNAE Secundário 11 (Descrição);CNAE Secundário 12 (Código);CNAE Secundário 12 (Descrição);CNAE Secundário 13 (Código);CNAE Secundário 13 (Descrição);CNAE Secundário 14 (Código);CNAE Secundário 14 (Descrição);CNAE Secundário 15 (Código);CNAE Secundário 15 (Descrição);CNAE Secundário 16 (Código);CNAE Secundário 16 (Descrição);CNAE Secundário 17 (Código);CNAE Secundário 17 (Descrição);CNAE Secundário 18 (Código);CNAE Secundário 18 (Descrição);CNAE Secundário 19 (Código);CNAE Secundário 19 (Descrição);CNAE Secundário 20 (Código);CNAE Secundário 20 (Descrição);CNAE Secundário 21 (Código);CNAE Secundário 21 (Descrição);CNAE Secundário 22 (Código);CNAE Secundário 22 (Descrição);CNAE Secundário 23 (Código);CNAE Secundário 23 (Descrição);CNAE Secundário 24 (Código);CNAE Secundário 24 (Descrição);CNAE Secundário 25 (Código);CNAE Secundário 25 (Descrição);CNAE Secundário 26 (Código);CNAE Secundário 26 (Descrição)
54687469000170;11/01/2026 21:28;KADOSH PRE-MOLDADOS LTDA;KADOSH;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;2330301;Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda;2330302;Fabricação de artefatos de cimento para uso na construção;2511000;Fabricação de estruturas metálicas;2532201;Produção de artefatos estampados de metal;2542000;Fabricação de artigos de serralheria, exceto esquadrias;2599399;Fabricação de outros produtos de metal não especificados anteriormente;2833000;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;3314711;Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária;4292801;Montagem de estruturas metálicas;4321500;Instalações elétricas;4679604;Comércio atacadista especializado de materiais de construção não especificados anteriormente;4685100;Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção;4744001;Comércio varejista de ferragens e ferramentas;4744004;Comércio varejista de cal, areia, pedra britada, tijolos e telhas;;;;;;;;;;;;;;;;;;;;;;;;;;
29532609000193;12/01/2026 00:38;W DONAIDI OCULOS LTDA;OTICAS AMMO;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4774100;Comércio varejista de artigos de óptica;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54139832000112;12/01/2026 03:49;JPR.SEEDS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;7319002;Promoção de vendas;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51645697000199;12/01/2026 07:00;J P NUNES LTDA;INSTITUTO OPTOMETRICO OPTOCOR;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8650099;Atividades de profissionais da área de saúde não especificadas anteriormente;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54311240000136;12/01/2026 10:10;GIOVANNA TOYS LTDA;GIGI TOYS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4763601;Comércio varejista de brinquedos e artigos recreativos;4637104;Comércio atacadista de pães, bolos, biscoitos e similares;4637107;Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes;4642701;Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança;4646001;Comércio atacadista de cosméticos e produtos de perfumaria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54562554000101;12/01/2026 13:21;PARANA ESCRITORIO DE NEGOCIOS LTDA;SERVIPARANA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;7820500;Locação de mão-de-obra temporária;4687701;Comércio atacadista de resíduos de papel e papelão;4687702;Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão;4687703;Comércio atacadista de resíduos e sucatas metálicos;7830200;Fornecimento e gestão de recursos humanos para terceiros;8211300;Serviços combinados de escritório e apoio administrativo;8219999;Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36357624000108;12/01/2026 16:31;ARLA BRAVO LTDA;GRUPO BRAVO;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;2062200;Fabricação de produtos de limpeza e polimento;2051700;Fabricação de defensivos agrícolas;2093200;Fabricação de aditivos de uso industrial;4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;4646001;Comércio atacadista de cosméticos e produtos de perfumaria;4646002;Comércio atacadista de produtos de higiene pessoal;4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;4681805;Comércio atacadista de lubrificantes;4692300;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários;4789005;Comércio varejista de produtos saneantes domissanitários;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;5250803;Agenciamento de cargas, exceto para o transporte marítimo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54863760000151;12/01/2026 19:42;JAF SANTIAGO LTDA;JAF SANTIAGO;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8211300;Serviços combinados de escritório e apoio administrativo;7739099;Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39697151000186;12/01/2026 22:52;S B PROTECAO HOSPITALAR INDUSTRIA E COMERCIO LTDA;MEDICVEST CONFECCOES;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;1413401;Confecção de roupas profissionais, exceto sob medida;1412602;Confecção, sob medida, de peças do vestuário, exceto roupas íntimas;1413402;Confecção, sob medida, de roupas profissionais;3250701;Fabricação de instrumentos não eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório;3250705;Fabricação de materiais para medicina e odontologia;4642702;Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho;4645101;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios;4773300;Comércio varejista de artigos médicos e ortopédicos;4781400;Comércio varejista de artigos do vestuário e acessórios;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37208905000161;13/01/2026 02:03;G DE LIMA BOLSI MONTAGENS DE ESTRUTURAS LTDA;GB MONTAGENS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4292801;Montagem de estruturas metálicas;2330301;Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda;2423702;Produção de laminados longos de aço, exceto tubos;2511000;Fabricação de estruturas metálicas;2532201;Produção de artefatos estampados de metal;2542000;Fabricação de artigos de serralheria, exceto esquadrias;2599399;Fabricação de outros produtos de metal não especificados anteriormente;2832100;Fabricação de equipamentos para irrigação agrícola;2833000;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;3314711;Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária;4120400;Construção de edifícios;4222702;Obras de irrigação;4321500;Instalações elétricas;4322301;Instalações hidráulicas, sanitárias e de gás;4329105;Tratamentos térmicos, acústicos ou de vibração;4399103;Obras de alvenaria;4679604;Comércio atacadista especializado de materiais de construção não especificados anteriormente;4679699;Comércio atacadista de materiais de construção em geral;4685100;Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção;4689399;Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente;4744001;Comércio varejista de ferragens e ferramentas;4744004;Comércio varejista de cal, areia, pedra britada, tijolos e telhas;7739099;Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;;;;;;;;
35030372002008;13/01/2026 05:14;PLUSVAL AGROAVICOLA LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;1012101;Abate de aves;155501;Criação de frangos para corte;155502;Produção de pintos de um dia;155503;Criação de outros galináceos, exceto para corte;155505;Produção de ovos;210101;Cultivo de eucalipto;210107;Extração de madeira em florestas plantadas;1013902;Preparação de subprodutos do abate;1041400;Fabricação de óleos vegetais em bruto, exceto óleo de milho;1043100;Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais;1065101;Fabricação de amidos e féculas de vegetais;1066000;Fabricação de alimentos para animais;4623109;Comércio atacadista de alimentos para animais;4623199;Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente;4632002;Comércio atacadista de farinhas, amidos e féculas;4633802;Comércio atacadista de aves vivas e ovos;4634602;Comércio atacadista de aves abatidas e derivados;4634699;Comércio atacadista de carnes e derivados de outros animais;4639701;Comércio atacadista de produtos alimentícios em geral;4683400;Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;5211701;Armazéns gerais - emissão de warrant;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;8211300;Serviços combinados de escritório e apoio administrativo;;;;;;
56058379000145;13/01/2026 08:24;ANNI CAROLINI DE MARTINS LTDA;ISACAROLINI;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8650099;Atividades de profissionais da área de saúde não especificadas anteriormente;8690999;Outras atividades de atenção à saúde humana não especificadas anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56704876000173;13/01/2026 11:35;BF CAR MULTIMARCAS LTDA;BF CAR MULTIMARCAS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4511102;Comércio a varejo de automóveis, camionetas e utilitários usados;4512902;Comércio sob consignação de veículos automotores;4541204;Comércio a varejo de motocicletas e motonetas usadas;4763605;"Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios";7490104;Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56980239000120;13/01/2026 14:45;D & R CONTABILIDADE LTDA;D & R CONTABILIDADE;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;6920601;Atividades de contabilidade;6920602;Atividades de consultoria e auditoria contábil e tributária;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55246432000179;13/01/2026 17:56;SISMC SISTEMA DE MOTO CLUBE LTDA;SISMC;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;6202300;Desenvolvimento e licenciamento de programas de computador customizáveis;6203100;Desenvolvimento e licenciamento de programas de computador não-customizáveis;6204000;Consultoria em tecnologia da informação;6311900;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;6319400;Portais, provedores de conteúdo e outros serviços de informação na internet;6613400;Administração de cartões de crédito;7312200;Agenciamento de espaços para publicidade, exceto em veículos de comunicação;7319002;Promoção de vendas;7319004;Consultoria em publicidade;7490104;Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;8211300;Serviços combinados de escritório e apoio administrativo;8230001;Serviços de organização de feiras, congressos, exposições e festas;8599604;Treinamento em desenvolvimento profissional e gerencial;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41136356000134;13/01/2026 21:06;JOAO VICTOR COLOMBARI PRADELLA PROMOCAO DE VENDAS;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;5612100;Serviços ambulantes de alimentação;7319002;Promoção de vendas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41124907000140;14/01/2026 00:17;R. R. BATISTA - MANUTENCAO DE EQUIPAMENTOS ELETRONICOS;RB.TEC;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9511800;Reparação e manutenção de computadores e de equipamentos periféricos;4221905;Manutenção de estações e redes de telecomunicações;4321500;Instalações elétricas;4649401;Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico;4742300;Comércio varejista de material elétrico;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;9512600;Reparação e manutenção de equipamentos de comunicação;9521500;Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53967744000146;14/01/2026 03:28;CONQUISTA TRANSPORTE LTDA;CONQUISTA TRANSPORTE;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55723591000117;14/01/2026 06:38;BRAVO BUSINESS LTDA;BRAVO BUSINESS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;2062200;Fabricação de produtos de limpeza e polimento;2051700;Fabricação de defensivos agrícolas;2093200;Fabricação de aditivos de uso industrial;4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;4646001;Comércio atacadista de cosméticos e produtos de perfumaria;4646002;Comércio atacadista de produtos de higiene pessoal;4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;4681805;Comércio atacadista de lubrificantes;4692300;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários;4789005;Comércio varejista de produtos saneantes domissanitários;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;5250803;Agenciamento de cargas, exceto para o transporte marítimo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55410543000179;14/01/2026 09:49;BRAVO EMBALAGENS LTDA;BRAVO EMBALAGENS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4686902;Comércio atacadista de embalagens;7319002;Promoção de vendas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7001813000145;14/01/2026 12:59;F. M. COMERCIO DE LUBRIFICANTES LTDA;F. M. COMERCIO DE LUBRIFICANTES;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681805;Comércio atacadista de lubrificantes;4732600;Comércio varejista de lubrificantes;7719599;Locação de outros meios de transporte não especificados anteriormente, sem condutor;7739099;Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56427634000180;14/01/2026 16:10;RECANTO DOS AMIGOS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8219999;Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;6810201;Compra e venda de imóveis próprios;6822600;Gestão e administração da propriedade imobiliária;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57443722000138;14/01/2026 19:20;T. S. SERVICOS DE RESFRIAMENTO LTDA;T. S. SERVICOS DE RESFRIAMENTO LTDA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;1051100;Preparação do leite;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34576681003410;14/01/2026 22:31;PICHITELI E CASTRO LTDA;UNINGA EAD;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8211300;Serviços combinados de escritório e apoio administrativo;7490104;Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;8219999;Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;8220200;Atividades de teleatendimento;8599699;Outras atividades de ensino não especificadas anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58505186000110;15/01/2026 01:42;BIOMA AGRONEGOCIO ASSESSORIA E CONSULTORIA LTDA;BIOMA AGRONEGOCIO ASSESORIA E CONSULTORIA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;7490103;Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias;8211300;Serviços combinados de escritório e apoio administrativo;8599604;Treinamento em desenvolvimento profissional e gerencial;8599699;Outras atividades de ensino não especificadas anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53336203000110;15/01/2026 04:52;AEPAP - ASSOCIACAO ESTUDANTIL DE PAIS E ALUNOS DE PEROBAL;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9499500;Atividades associativas não especificadas anteriormente;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57086697000182;15/01/2026 08:03;COMUNHAO CRISTA ABBA EM PEROBAL;COMUNHAO CRISTA ABBA EM PEROBAL;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9491000;Atividades de organizações religiosas;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54200630000139;15/01/2026 11:13;M E M COSMETICOS LTDA;;BAIXADA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;0;********;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58605793000152;15/01/2026 14:24;D'GARBO COMERCIO DE ROUPAS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4781400;Comércio varejista de artigos do vestuário e acessórios;4783101;Comércio varejista de artigos de joalheria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96418264067713;15/01/2026 17:34;LOJAS QUERO-QUERO S.A.;LOJAS QUERO-QUERO;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;3314799;Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente;4530705;Comércio a varejo de pneumáticos e câmaras-de-ar;4613300;Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens;4615000;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico;4741500;Comércio varejista de tintas e materiais para pintura;4744003;Comércio varejista de materiais hidráulicos;4744099;Comércio varejista de materiais de construção em geral;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;4754701;Comércio varejista de móveis;4754702;Comércio varejista de artigos de colchoaria;4754703;Comércio varejista de artigos de iluminação;4763603;"Comércio varejista de bicicletas e triciclos; peças e acessórios";4781400;Comércio varejista de artigos do vestuário e acessórios;6462000;Holdings de instituições não-financeiras;6512000;Seguros não-vida;6619302;Correspondentes de instituições financeiras;7490104;Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;;;;;;;;;;;;;;;;
60365850000115;15/01/2026 20:45;PARANA AUTO POSTO DE PEROBAL LTDA;AUTO POSTO GALLIS;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4731800;Comércio varejista de combustíveis para veículos automotores;4723700;Comércio varejista de bebidas;4729602;Comércio varejista de mercadorias em lojas de conveniência;4732600;Comércio varejista de lubrificantes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58807319000103;15/01/2026 23:55;MINIMERCADO BOM PRECO PEROBAL LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;4721103;Comércio varejista de laticínios e frios;4723700;Comércio varejista de bebidas;5611204;Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59157364000122;16/01/2026 03:06;SMS TRANSPORTES LTDA;SMS TRANSPORTES;ATIVA;CONDICIONADO;MUNICÍPIO;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59691930000181;16/01/2026 06:17;INDUSTRIA E COMERCIO OXIPURA LTDA;INDUSTRIA E COMERCIO OXIPURA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;2062200;Fabricação de produtos de limpeza e polimento;2051700;Fabricação de defensivos agrícolas;2093200;Fabricação de aditivos de uso industrial;4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;4646001;Comércio atacadista de cosméticos e produtos de perfumaria;4646002;Comércio atacadista de produtos de higiene pessoal;4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;4681805;Comércio atacadista de lubrificantes;4692300;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários;4789005;Comércio varejista de produtos saneantes domissanitários;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;5250803;Agenciamento de cargas, exceto para o transporte marítimo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59879621000130;16/01/2026 09:27;59.879.621 DAVID CARLOS MAGUIN;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4399103;Obras de alvenaria;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60095900000191;16/01/2026 12:38;EJM TRANSPORTES LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930204;Transporte rodoviário de mudanças;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60504927000190;16/01/2026 15:48;PJ DISTRIBUIDORA DE PETROLEO LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60528081000129;16/01/2026 18:59;BINA TERRAPLANAGEM PRESTADORA DE SERVICOS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4313400;Obras de terraplenagem;4399199;Serviços especializados para construção não especificados anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60613613000126;16/01/2026 22:09;PAMPA FORTE DISTRIBUIDORA LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6958597000168;17/01/2026 01:20;ORCA DISTRIBUIDORA DE PETROLEO LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930203;Transporte rodoviário de produtos perigosos;5212500;Carga e descarga;6810201;Compra e venda de imóveis próprios;6810202;Aluguel de imóveis próprios;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6958597000400;17/01/2026 04:31;ORCA DISTRIBUIDORA DE PETROLEO LTDA;ORCA DISTRIBUIDORA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930203;Transporte rodoviário de produtos perigosos;5212500;Carga e descarga;6810201;Compra e venda de imóveis próprios;6810202;Aluguel de imóveis próprios;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59252821000168;17/01/2026 07:41;FORMAGGI SALES ODONTOLOGIA LTDA;FORMAGGI SALES ODONTOLOGIA;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8630504;Atividade odontológica;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41174446000110;17/01/2026 10:52;41.174.446 JOSELAINE BATISTA;;BAIXADA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;0;********;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53567188000382;17/01/2026 14:02;EVOLUTION DISTRIBUIDORA DE COMBUSTIVEIS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36296828000186;17/01/2026 17:13;PETROELO DISTRIBUIDORA DE PETROLEO S.A;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930203;Transporte rodoviário de produtos perigosos;4930204;Transporte rodoviário de mudanças;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60809024000118;17/01/2026 20:23;TRANSAMARAL TRANSPORTE E TURISMO LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4929902;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;4929901;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;4929904;Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional;7711000;Locação de automóveis sem condutor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60963877000100;17/01/2026 23:34;AUTO POSTO TANGARA LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4731800;Comércio varejista de combustíveis para veículos automotores;4723700;Comércio varejista de bebidas;4729602;Comércio varejista de mercadorias em lojas de conveniência;4732600;Comércio varejista de lubrificantes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
